training_id,dataset,query,expected_answer,oracle_agent,agent_tier,cost_usd,latency_sec,cost_normalized,predicted_answer,n_correct_agents,label_status,p_raw,p_cot,p_react,p_debate,p_multiagent,p_self_consistency,soft_label_sum,soft_dominant_agent
train_0591,hotpot,Did writers Milan Kundera and John Berger both live in France?,yes,raw,0.0,2.5199999999999996e-05,0.9387348750024104,0.0154867256637168,yes,6,labeled,0.17182664922253377,0.1713537009383489,0.1659393808247054,0.1694295900635947,0.15571614832192346,0.16573453062889368,0.9999999999999999,raw
train_0592,hotpot,What city and state was J.C. Ewing in when he served as coach for Baylor University?,"Waco, Texas.",raw,0.0,2.8049999999999997e-05,1.7518140000029234,0.0213226909920182,"Waco, Texas",6,labeled,0.17197050081969412,0.17141646190222454,0.16630482258997406,0.16890195425609683,0.15593749039356258,0.16546877003844784,1.0,raw
train_0593,hotpot,Are both Veridia and Blink-182 American bands?,yes,raw,0.0,2.49e-05,1.0034845829941332,0.0170169144028703,yes,6,labeled,0.17188079100652595,0.1714953510089993,0.1652580994025466,0.17022201745161852,0.15578905060275208,0.16535469052755747,0.9999999999999999,raw
train_0594,hotpot,Who won at Wimbledon first Jean-Julien Rojer or Leoš Friedl?,Leoš Friedl,debate,3.0,0.0003858,12.844633499989868,0.2799912910951447,Leoš Friedl,2,labeled,0.0,0.0,0.0,0.517992445469658,0.482007554530342,0.0,1.0,debate
train_0595,hotpot,"What deathcore band is from Knoxville, Tennessee that Misery Chastain toured with?",Whitechapel,raw,0.0,2.715e-05,0.857583542005159,0.0108389723935565,Whitechapel,5,labeled,0.205842714607932,0.20552370185116617,0.20127414778332742,0.0,0.1864561802585007,0.20090325549907373,1.0,raw
train_0596,hotpot,What do Brendon Urie and Matt Berninger have in common?,"singer, songwriter",,,,,,,0,discarded,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
train_0597,hotpot,"Kirby, Petit & Green was an American architectural firm practicing in which city, noted as the architects of Coney Island's Dreamland?",New York City,raw,0.0,2.85e-05,0.8366497500101104,0.015590383195208,New York City,6,labeled,0.1715994974448734,0.17119586151087676,0.16583131324515746,0.16914190737962986,0.1555119063299182,0.16671951408954425,1.0,raw
train_0598,hotpot,Are Magic Valley Regional Airport and Houghton County Memorial Airport both public use airports?,yes,raw,0.0,2.565e-05,1.1412362499977462,0.0155045788376099,yes,6,labeled,0.17177626109764804,0.17134226881007256,0.16596158349225681,0.16953113511703116,0.15567076251914777,0.16571798896384363,1.0,raw
train_0599,hotpot,"Peter Pitegoff was the Dean at the University of Maine School of Law, the school is located in Portland, Maine, and is Maine's only what?",law school,raw,0.0,2.865e-05,0.9009346249949886,0.0342539454806312,law school,6,labeled,0.17433305537654523,0.1735251723153226,0.1620906147798666,0.16975758600892815,0.15828433044618673,0.16200924107315054,0.9999999999999999,raw
train_0600,hotpot,"The Molly Brown House Museum (also known as House of Lions) is a house that was the home of American philanthropist, socialite, and activist Margaret Brown, best known for her survival of what disaster?",Titanic,raw,0.0,3.015e-05,0.8143392080091871,0.0201888308557653,Titanic,6,labeled,0.17178071345790474,0.17125871232399087,0.16557044019478054,0.1697823385322636,0.15574773651274532,0.16586005897831496,1.0,raw
train_0601,hotpot,Are the Almond and the Clianthus both plants?,yes,raw,0.0,2.49e-05,0.9327636250091018,0.016237894942776,yes,6,labeled,0.17191837995755396,0.17130901180582264,0.16568743184819248,0.1700884284862813,0.15581098196765772,0.1651857659344919,1.0,raw
train_0602,hotpot,Zhang Xiaoming as director of theHong Kong and Macau Affairs Office helps connect mainland China to what? ,Hong Kong and Macau,raw,0.0,2.82e-05,0.9651719170069556,0.0187064676616915,Hong Kong and Macau,5,labeled,0.20601987908111788,0.20521990617954253,0.0,0.20384212534314325,0.1867635374903195,0.19815455190587675,0.9999999999999999,raw
train_0603,hotpot,Are both Andrzej Munk and Nelson Pereira dos Santos  film directors?,yes,raw,0.0,2.55e-05,1.0545353339985013,0.0172852058973055,yes,6,labeled,0.1718314119550164,0.17139343843854815,0.1655442937495866,0.16953024923938276,0.15574847303595984,0.16595213358150632,1.0,raw
train_0604,hotpot,Did both Unrest and Evanescence release albums in the 1990's?,no,cot,1.0,6.809999999999999e-05,2.108141375007108,0.049390774586597,no,4,labeled,0.0,0.26125475119888397,0.25121788231850894,0.0,0.2375635263268691,0.24996384015573794,1.0,cot
train_0605,hotpot,"Scott Eastwood (born Scott Clinton Reeves; March 21, 1986) is an American actor, model, and professional skydiver, he has appeared in which 2008 film American drama film directed and produced by Clint Eastwood, who also starred in the film, and co-stars Christopher Carley, Bee Vang and Ahney Her?",Gran Torino,raw,0.0,3.4649999999999995e-05,0.8923589999903925,0.0252652302307776,Gran Torino,6,labeled,0.1728879520299139,0.17238380954480942,0.16587870943020946,0.16905282609851124,0.15683122569617786,0.16296547720037813,1.0,raw
train_0606,hotpot,Are both Cloudy with a Chance of Meatballs and Lascars animated films?,yes,raw,0.0,2.5799999999999997e-05,1.1432684999890623,0.0154273925912637,yes,5,labeled,0.20594944536526888,0.20549368067531845,0.0,0.20381774899130056,0.18663847690607357,0.19810064806203853,1.0,raw
train_0607,hotpot,What do students do at the school of New York University where Meleko Mokgosi is an artist and assistant professor?,design their own interdisciplinary program,,,,,,,0,discarded,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
train_0608,hotpot,"Who was previously in a boyband, Dani Filth or Takahiro Moriuchi?",Takahiro Moriuchi,raw,0.0,2.835e-05,0.870400708008674,0.0179623645694734,Takahiro Moriuchi,6,labeled,0.17238243331323727,0.17154076777926602,0.1662458299942224,0.16856387765390035,0.1562585011599374,0.16500859009943658,1.0,raw
train_0609,hotpot,Which movie came out first Never Cry Wolf or Frankenweenie? ,Never Cry Wolf,raw,0.0,2.655e-05,1.0585011249931997,0.0115002274056266,Never Cry Wolf,5,labeled,0.20531072732577088,0.2049069331896148,0.0,0.20306469839813013,0.18598659428003092,0.20073104680645337,1.0,raw
train_0610,hotpot,"Do both Kaiyuan, Liaoning and Runan County border Jilin?",no,raw,0.0,2.55e-05,0.9412545829982264,0.0177991833315883,no,6,labeled,0.17220790505524464,0.1715833869571023,0.16562782047916214,0.16967008656721222,0.15609775030237216,0.16481305063890644,0.9999999999999999,raw
train_0611,hotpot,"Who started earlier, Sidney Franklin or John McKay?",Sidney Arnold Franklin,raw,0.0,2.61e-05,0.9249848750041564,0.0100045998160073,Sidney Franklin,6,labeled,0.17172983629634392,0.1714782319905283,0.16402270435645633,0.16967850566159973,0.1555431185224474,0.16754760317262446,1.0000000000000002,raw
train_0612,hotpot,What is the middle name of the author of the novella Riding the Bullet ?,Edwin,cot,1.0,5.655e-05,2.466292875004001,0.0460654936461388,Edwin,5,labeled,0.0,0.2071746528472503,0.19847465097388758,0.2048212074694449,0.18832491087271885,0.20120457783669837,1.0,cot
train_0613,hotpot,What network are both Agents of S.H.I.E.L.D.: Slingshot and Marvel Television affiliated with?,ABC,raw,0.0,2.655e-05,0.9958852499985368,0.0141952041061833,ABC,5,labeled,0.20667089616353013,0.2061626764075155,0.20041765386369031,0.0,0.1872692039370013,0.19947956962826277,1.0,raw
train_0614,hotpot,"Which of the highly skill dogs are originally from China, Braque Francais or Kunming wolfdog?",Kunming wolfdog,raw,0.0,2.82e-05,1.2275614999962272,0.0168791524510684,Kunming wolfdog,6,labeled,0.17158207439208328,0.17112822505093422,0.16628606563551174,0.16976777016295483,0.15551615785521655,0.16571970690329937,1.0,raw
train_0615,hotpot,Are Barbara Jordan and Nikola Pilić both former professional tennis players?,yes,cot,1.0,6.285e-05,2.339252416000818,0.0412482772199251,yes,2,labeled,0.0,0.5067332019251912,0.4932667980748089,0.0,0.0,0.0,1.0,cot
train_0616,hotpot,Name the country which adopted the Union jack as the semi-official status?,Canada,react,4.0,0.00074175,10.54650287500408,0.5233358027304478,Canada,2,labeled,0.0,0.0,0.5119143491467758,0.0,0.4880856508532242,0.0,1.0,react
train_0617,hotpot,Dick Wadhams worked for What United States Senator from Montana who was only the second republican to represent Montana in the Senate since the passage of the 17th amendment in 1913?,Conrad Ray Burns,raw,0.0,3.015e-05,0.8321660420042463,0.009028838379301,Conrad Burns,5,labeled,0.20406354669326526,0.20377866908011907,0.0,0.20233569401334725,0.19119923611197678,0.19862285410129174,1.0,raw
train_0618,hotpot,What are The Bohemian Girl and Der Kaiser von Atlantis?,The Bohemian Girl is a ballad opera,,,,,,,0,discarded,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
train_0619,hotpot,"Nogliki Airport, is an airport serving Nogliki in Sakhalin Oblast, Russia, it is served by Aurora, a Russian Far East air carrier airline, and subsidiary of which organization?",Aeroflot,raw,0.0,3.06e-05,1.111864791993867,0.0231870879745396,Aeroflot,4,labeled,0.26292453306435504,0.0,0.2450283089359155,0.0,0.23845622566039013,0.2535909323393394,1.0,raw
train_0620,hotpot,"What recognitions did David Alan Mamet receive for the play ""Glengary Glen Ross?""",Pulitzer Prize,raw,0.0,2.85e-05,1.2506836670072516,0.0184645286686103,Pulitzer Prize for Drama,4,labeled,0.2544234676492237,0.25361623323531507,0.0,0.2479211771152601,0.0,0.2440391220002011,1.0,raw
train_0621,hotpot,Matt Walsh starred in a 2014 disaster movie about tornadoes striking which city ?,"Silverton, Oklahoma",cot,1.0,6.345e-05,1.9975064169993857,0.0388251491509866,Silverton,5,labeled,0.0,0.20683419036278045,0.2013773324814536,0.2036524644558598,0.18787934491982558,0.20025666778008053,1.0,cot
train_0622,hotpot,What type of vegetation does Venus flytrap and Butea have in common?,plants,cot,1.0,0.0001010999999999,3.600311000001966,0.0675283037771766,plants,4,labeled,0.0,0.2594932125170072,0.0,0.2554484677569145,0.23639009294501206,0.24866822678106643,1.0000000000000002,cot
train_0623,hotpot,"Tímea Babos and Pierre-Hugues Herbert, both play which sport?",tennis,raw,0.0,2.625e-05,1.3376676670013694,0.0309132662073838,tennis,6,labeled,0.17372367111447992,0.17279631459611766,0.16237909623663718,0.17028732160428528,0.15767836070177185,0.16313523574670816,1.0,raw
train_0624,hotpot,"Who was born earlier, Robert Bunsen or Gustav Kirchhoff?",Robert Wilhelm Eberhard Bunsen,raw,0.0,2.715e-05,0.785987125011161,0.0159387108136667,Robert Bunsen,6,labeled,0.17158148551634356,0.1711725110139746,0.16572320272284605,0.16979435901435697,0.1555009994691433,0.16622744226333547,1.0,raw
train_0625,hotpot,The Brauroneion was the sanctuary  of an ancient deity that the Arcadians believed was the daughter of who ?,Demeter,,,,,,,0,discarded,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
train_0626,hotpot,"Who is credited with launching the ""Spaghetti Western"" film genre, John Woo, or Sergio Leone?",Sergio Leone,raw,0.0,2.82e-05,1.2004818330024136,0.0123084981013486,Sergio Leone,6,labeled,0.17146109146081243,0.17110336584159738,0.16749889757454273,0.16901799421461605,0.1553354883296551,0.16558316257877648,1.0000000000000002,raw
train_0627,hotpot,Powder Room is a film that stars an actress of what nationality?,English,multiagent,5.0,0.0018074999999999,22.316833706951,1.0,English,1,labeled,0.0,0.0,0.0,0.0,1.0,0.0,1.0,multiagent
train_0628,hotpot,"Zeyrek Mosque and Bağdat Avenue, are in which city?",Istanbul,raw,0.0,2.61e-05,0.9298690410068956,0.0157096424702058,Istanbul,6,labeled,0.17129053700640573,0.17084726554382643,0.16561663926669593,0.1694110986907576,0.15523376247699308,0.16760069701532126,1.0,raw
train_0629,hotpot,Are Pizza Ranch and Gino's East located in Florida?,no,raw,0.0,2.5049999999999996e-05,1.0327208749949932,0.0182075883122546,no,6,labeled,0.17192274035818012,0.1713557250919505,0.16610584706930354,0.16932031028621125,0.15584562762006424,0.16544974957429026,0.9999999999999999,raw
train_0630,hotpot,Which county is Emily Phillipa Jacobson from?,DeKalb County,react,4.0,0.0006027,6.190400457999203,0.4458005103739044,DeKalb County,2,labeled,0.0,0.0,0.5138514421792636,0.0,0.48614855782073646,0.0,1.0,react
train_0631,hotpot,"What is the only national park located in the autonomous community of Galicia, Spain, Atlantic Islands of Galicia National Park or Picos de Europa National Park?",Atlantic Islands of Galicia National Park,raw,0.0,3.075e-05,1.02204729100049,0.022938346201186,Atlantic Islands of Galicia National Park,6,labeled,0.1723252624514125,0.17172662739622904,0.16541977910625266,0.1701239158804675,0.1562844253193812,0.16411998984625703,0.9999999999999999,raw
train_0632,hotpot,Are Calanthe and Chrysanthemoides both genus of plants?,yes,raw,0.0,2.55e-05,1.6063569170073606,0.0068573272558589,yes,5,labeled,0.2014639183824707,0.2011788802663861,0.19868851170260318,0.2005380069893019,0.0,0.19813068265923803,1.0,raw
train_0633,hotpot,"Of the two writers, Isaac Asimov or Robert Musil, is not an Austrian philosophical writer?",Isaac Asimov,raw,0.0,2.88e-05,0.9796126250003,0.0217489805165382,Isaac Asimov,6,labeled,0.1726892319555345,0.17203516232761734,0.16549040315156532,0.17014944499371276,0.1565958887634918,0.16303986880807828,1.0,raw
train_0634,hotpot,"The Monkey's Uncle and Benji the Hunted, are what form of entertainment?",film,debate,3.0,0.00041955,10.809097750010553,0.2720552475440133,film,2,labeled,0.0,0.0,0.0,0.5181905868067744,0.4818094131932257,0.0,1.0,debate
train_0635,hotpot,Dolly Cohen has designed what piece of jewelry for Cara Delevinge?,grill designs,multiagent,5.0,0.00178695,30.000923918007175,0.8834915455354495,grill,2,labeled,0.0,0.0,0.497087321586093,0.0,0.5029126784139071,0.0,1.0,multiagent
train_0636,hotpot,What work of Rommel N. Angara was printed in the liwayway?,His poems saw print,,,,,,,0,discarded,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
train_0637,hotpot,"The film Punch starring Park Hyo-joo, was directed by who?",Lee Han,raw,0.0,2.61e-05,0.8163622090069111,0.0166523112259546,Lee Han,6,labeled,0.1714921592373039,0.17107415575864823,0.16518562582712706,0.16914823562336176,0.15543113595742494,0.1676686875961342,1.0,raw
train_0638,hotpot,"What is the name of the fantasy books by American writer Ursula K. Le Guin featuring the fictional people, The Kargs, called?",Earthsea,react,4.0,0.0005739,8.719258209006512,0.3685579423947597,Earthsea series,2,labeled,0.0,0.0,0.5012811839795667,0.0,0.0,0.4987188160204334,1.0,react
train_0639,hotpot,"Which has more acts, Manon or Antony and Cleopatra?",Manon,,,,,,,0,discarded,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
train_0640,hotpot,"What actress starred in ""The Office"" as receptionist Erin Hannon for the final five seasons and played the title character on the Netflix original series ""Unbreakable Kimmy Schmidt""?",Elizabeth Claire Kemper,,,,,,,0,discarded,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
train_0641,hotpot,Both John Frost and Adolph Malan were from which country?,South African,raw,0.0,2.5799999999999997e-05,0.8289504580025095,0.0141459001562628,South Africa,3,labeled,0.34517129346394965,0.0,0.0,0.3420626816670449,0.3127660248690054,0.0,1.0,raw
train_0642,hotpot,Were Jonathan Lynn and Ettore Scola both film directors?,yes,raw,0.0,2.5049999999999996e-05,1.407459416994243,0.0181956853344955,yes,6,labeled,0.17217547849924558,0.17163791931007114,0.1658669210779917,0.1700075035417818,0.15607454553480946,0.16423763203610026,0.9999999999999999,raw
train_0643,hotpot,"Babyface and Tony Kakko, are in the music industry?",yes,raw,0.0,2.5199999999999996e-05,0.8548306250013411,0.0239486813970064,yes,6,labeled,0.17307083744175372,0.17236421078063516,0.1654311109630099,0.16928386082042404,0.15697645780386837,0.16287352219030898,1.0000000000000002,raw
train_0644,hotpot,Has František Čermák and Horia Tecău both reached the top ten ranking in tennis doubles? ,no,react,4.0,0.0004825499999999,5.605704874993535,0.3324377389686886,no,2,labeled,0.0,0.0,0.5166828615359385,0.0,0.48331713846406155,0.0,1.0,react
train_0645,hotpot,Who is the general gender audience target of Claudia and Velvetpark,women,debate,3.0,0.0002861999999999,11.551491042002452,0.2235238987816307,women,2,labeled,0.0,0.0,0.0,0.5194021552989645,0.4805978447010356,0.0,1.0,debate
train_0646,hotpot,"The 1990 Los Angeles Rams season was the team's 53rd year with the National Football League and the 45th season in Los Angeles, on which date, did Marcus Dupree made his NFL debut against the New York Giants?",Marcus Dupree,,,,,,,0,discarded,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
train_0647,hotpot,"What United States Air Force general officer did Sam Shepard play as in ""The Right Stuff""?","Charles Elwood ""Chuck"" Yeager",raw,0.0,2.7299999999999996e-05,0.8580205839971313,0.0108436606291706,Chuck Yeager,6,labeled,0.17138181247490888,0.17113080529876326,0.1647811761359036,0.170010879220931,0.15524092345006463,0.1674544034194286,1.0,raw
train_0648,hotpot,"Which magazine was published first, Moment or Optimize?",Moment,raw,0.0,2.475e-05,0.9051530420110794,0.0175868684715412,Moment,6,labeled,0.17146198180843142,0.17109868215712418,0.16572298804589186,0.17004782914142108,0.15541830883444782,0.16625021001268372,1.0,raw
train_0649,hotpot,Which publication out of The Brown Spectator and Robb Report is aimed at a wealthier audience?,Robb Report,raw,0.0,2.745e-05,1.056954499988933,0.0233925603988239,Robb Report,6,labeled,0.17264086989347535,0.17183285745529808,0.1656388782842724,0.16990207345663114,0.1565777663753833,0.16340755453493966,0.9999999999999999,raw
train_0650,hotpot,Who was the director of Spendthrift an American Paramount Pictures romance film starring Henry Fonda who was an American film and stage actor?,Raoul Walsh,react,4.0,0.00048405,5.031060624998645,0.3437000745553307,Raoul Walsh,2,labeled,0.0,0.0,0.5164016113425698,0.0,0.48359838865743027,0.0,1.0,react
train_0651,hotpot,Which airport offers no passenger airline services since United Express ended flights to San Francisco; Cherry Capital Airport or Chico Municipal Airport?,Chico Municipal Airport,react,4.0,0.0009813,12.048604333002004,0.5465786615423177,Chico Regional Airport,1,labeled,0.0,0.0,1.0,0.0,0.0,0.0,1.0,react
train_0652,hotpot,"Carrie Pilby is a 2016 American comedy film directed by Susan Johnson, the film stars which Irish actor and musician, best known for portraying Captain Killian ""Hook"" Jones on the TV show ""Once Upon a Time""?",Colin O'Donoghue,raw,0.0,3.39e-05,1.0124016670015408,0.0133168346002003,Colin O'Donoghue,6,labeled,0.17143098749385693,0.17098105618872214,0.1654263101143101,0.1699625076493166,0.15532387666972505,0.16687526188406923,1.0,raw
train_0653,hotpot,"Who's compositions combine elements of alternative, dance, electronic, hip hop and world music who's second studio album features musical styles including dance music and makes extensive use of South Asian music such as that of the urumee, a drum used in gaana music native to Tamil Nadu, India?","Mathangi ""Maya"" Arulpragasam",,,,,,,0,discarded,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
train_0654,hotpot,"Who was born first, Bada or David Johansen?",David Roger Johansen,raw,0.0,2.625e-05,0.8021265830029733,0.0121773015099853,David Johansen,6,labeled,0.17148451584926636,0.17119003184521517,0.16485730306203988,0.16959649709942995,0.155354671483365,0.16751698066068368,1.0,raw
train_0655,hotpot,When did Slug and Ant release a mixtape through Rhymesayers Entertainment?,2007,multiagent,5.0,0.00244755,32.217608125007246,0.7810914313068456,2007,1,labeled,0.0,0.0,0.0,0.0,1.0,0.0,1.0,multiagent
train_0656,hotpot,"Who collaborated with a Scottish-born American musician who was a member of the Talking Heads to write the fourth song on the album ""My Life in the Bush of Ghosts""?",Brian Eno,raw,0.0,2.97e-05,1.046746333988267,0.0144789762340036,Brian Eno,5,labeled,0.20337161127425424,0.20296453242187798,0.1939892465646208,0.20138263384572846,0.0,0.19829197589351852,1.0,raw
train_0657,hotpot,"Uma Thurman starred in a 1988 American historical drama based on the play ""Les liasons dangereuse"" by who?",Christopher Hampton,raw,0.0,2.7899999999999997e-05,0.753561167002772,0.0307692307692307,Christopher Hampton,1,labeled,1.0,0.0,0.0,0.0,0.0,0.0,1.0,raw
train_0658,hotpot,"What was the production budget of the album ""Human Nature"" is found on?","$750,000",self_consistency,2.0,0.00065565,13.00666966699646,0.1983932461873638,750000,1,labeled,0.0,0.0,0.0,0.0,0.0,1.0,1.0,self_consistency
train_0659,hotpot,"What is the nationality of the artist who inspired Kenzaburō Ōe's novel, the Game of Contemporaneity?",Mexican,react,4.0,0.0006309,11.53849066600378,0.3713907284768212,Mexican,2,labeled,0.0,0.0,0.5157100589422754,0.0,0.48428994105772455,0.0,1.0,react
train_0660,hotpot,Richard Donchian and Kardashian have what nationality attached to the name origin?,Armenian,debate,3.0,0.0002771999999999,7.839074165996863,0.2047191758059156,"American, Armenian",3,labeled,0.0,0.0,0.33794305337599917,0.34418456984944784,0.31787237677455293,0.0,1.0,debate
train_0661,hotpot,are The Betrayal – Nerakhoon and The Square both documentaries ?,yes,raw,0.0,2.55e-05,1.0740504159912234,0.0188115525063627,yes,6,labeled,0.1723102954797231,0.17187801316821574,0.1663155543640768,0.16852755422996815,0.15620637509152943,0.16476220766648678,1.0,raw
train_0662,hotpot,"Which genus has more species, Wahlenbergia or Horminum?",Wahlenbergia,raw,0.0,2.715e-05,5.454695874999743,0.0241752370776011,Wahlenbergia,6,labeled,0.17251547447379598,0.17202997266246323,0.16605195978758744,0.16868527303548525,0.1564762847337852,0.16424103530688297,1.0,raw
train_0663,hotpot,When did this American professional baseball pitcher playing for Nova Southeastern Sharks baseball pitch a no hitter? ,"on August 21, 2015",,,,,,,0,discarded,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
train_0664,hotpot,What job do both Shawn Levy and Frank Coraci have?,film director,raw,0.0,2.5049999999999996e-05,1.7610904590110297,0.0196378174976481,director,5,labeled,0.20362561510916447,0.2030636917419775,0.19615873379709134,0.200510539814291,0.0,0.1966414195374756,0.9999999999999999,raw
train_0665,hotpot,Does Commonweal or Truckin' Magazine have more editors?,Commonweal,raw,0.0,2.64e-05,1.3250850829936098,0.0152394146679366,Commonweal,4,labeled,0.2536894579789047,0.25319131139649664,0.0,0.24975751635934743,0.0,0.24336171426525138,1.0000000000000002,raw
train_0666,hotpot,Enrico Tameleo was an Italian-American mobster from Boston and underboss in what crime family with two distinct factions?,Patriarca crime family,raw,0.0,2.94e-05,0.8448539999953937,0.0203721026920278,Genovese crime family,4,labeled,0.25842711321767675,0.2577323558029513,0.249529153453052,0.0,0.2343113775263199,0.0,0.9999999999999999,raw
train_0667,hotpot,What acute metabolic condition can be defined by the elevation of a yellow compound that occurs in normal catabolic pathway that breaks down heme in vertebrates? ,Zieve's syndrome,,,,,,,0,discarded,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
train_0668,hotpot,"Between Wang Xiaoshuai and John English, who co-directed ""Drums of Fu Machu""?",John Wilkinson English,react,4.0,0.0015408,28.484670125006232,0.5125748502994012,John English,2,labeled,0.0,0.0,0.5121832167308973,0.0,0.48781678326910266,0.0,1.0,react
train_0669,hotpot,"Garo Yepremian and Edward Manukyan, live in the United States?",yes,raw,0.0,2.5799999999999997e-05,1.4606432500004305,0.019921241602965,yes,6,labeled,0.17323082487139907,0.1726479511827681,0.16499424062727025,0.16856965833719278,0.15705830049517153,0.1634990244861984,1.0000000000000002,raw
train_0670,hotpot,"The sixth season of the ""Tyler Perry's House of Payne"" began airing on November 4, 2009, and concluded on January 19, 2011, it stars which American actress, as Miranda Payne?",Keshia Knight Pulliam,raw,0.0,3.315e-05,1.0196237500058487,0.013187731232844,Keshia Knight Pulliam,3,labeled,0.34648352882038574,0.0,0.3395914866007253,0.0,0.31392498457888895,0.0,1.0,raw
train_0671,hotpot,"Whippet and Cantabrian Water Dog, are breeds of what?",dog,raw,0.0,2.535e-05,0.9751318340131548,0.0180093776641091,dog,4,labeled,0.2593201169568097,0.0,0.24901294275465202,0.2566014378498986,0.23506550243863977,0.0,1.0,raw
train_0672,hotpot,"Who was born first, Ben Agajanian or Akim Tamiroff ?",Akim Mikhailovich Tamiroff,debate,3.0,0.0002217,7.8635892089951085,0.1409901745683487,Akim Tamiroff,4,labeled,0.0,0.0,0.2522138878971149,0.25833551185733433,0.2370706483701506,0.25237995187540024,1.0,debate
train_0673,hotpot,"Otaku Unite! and Moana, are of which genre?",documentary,,,,,,,0,discarded,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
train_0674,hotpot,"Val Guest and Robert Butler, have which mutual occupation?",film director,raw,0.0,2.49e-05,0.9493977910024114,0.0123585467540202,director,6,labeled,0.17173587438899676,0.17142546572720072,0.1640793542318238,0.16947126969569154,0.15558520710533885,0.1677028288509483,1.0,raw
train_0675,hotpot,Anywhere but Home is a DVD that includes all four music videos by which debut studio album from Evanescence?,Fallen,raw,0.0,2.7e-05,1.2372469999972964,0.0176280481833317,Fallen,6,labeled,0.1717704921589444,0.17133535179101317,0.16576971187522305,0.1690005991353488,0.15569859307683956,0.16642525196263108,1.0,raw
train_0676,hotpot,"Who were the writers of the 2016 American Christmas comedy film directed by Josh Gordon and Will Speck in which the Emmy-nominated American actress and comedian, best known as a cast member on ""Saturday Night Live"" played a role?",Justin Malen and Laura Solon,cot,1.0,7.35e-05,1.9138987089972943,0.0347394540942928,"Justin Malen, Laura Solon",3,labeled,0.0,0.3382151603153781,0.0,0.3324501011168279,0.0,0.32933473856779394,1.0,cot
train_0677,hotpot,where is the  historic market town  in which East Hertfordshire council has offices in located ,"Hertfordshire, England.",,,,,,,0,discarded,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
train_0678,hotpot,"Signs of the Times and Nickelodeon Magazine, are which type of media?",magazine,,,,,,,0,discarded,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
train_0679,hotpot,Who is the publisher of a game in which players assume the roles of characters in a fictional setting and is released for Linux in January 2014?,Freebird Games,,,,,,,0,discarded,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
train_0680,hotpot,What album by Rush features the song A Passage to Bangkok?  ,2112,raw,0.0,2.5799999999999997e-05,1.1666264170053182,0.0178980228928199,2112,6,labeled,0.17130610365988855,0.17088770872836595,0.16595805481721224,0.16906063661876264,0.15528184777002085,0.16750564840574964,0.9999999999999999,raw
train_0681,hotpot,Masjid al-Hisn was built by a caliph who ruled between what years ?,from 717 to 720,,,,,,,0,discarded,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
train_0682,hotpot,What conference did former Oklahoma Sooners star Willie Warren play in?,Big 12 Conference.,raw,0.0,2.7e-05,1.113995874999091,0.0180541624874623,Big 12 Conference,5,labeled,0.20572226820906045,0.20515561151253991,0.0,0.20343233954996545,0.18648157913371746,0.19920820159471667,1.0,raw
train_0683,hotpot,"Which of these is in the mustard family, Pachystachys or Matthiola?",Matthiola,raw,0.0,2.715e-05,1.2217562090081628,0.02246772591857,Matthiola,6,labeled,0.17244405251020511,0.17183080288882877,0.16667131421931602,0.1690256548072034,0.15638479788789453,0.1636433776865522,1.0,raw
train_0684,hotpot,"Which band is English folk, Sunday Driver or Autolux?",Sunday Driver,raw,0.0,2.5799999999999997e-05,0.969973083003424,0.0207704383528559,Sunday Driver,6,labeled,0.1720561951620352,0.1716349340565379,0.16539443808503923,0.16989246245891773,0.15600657960995654,0.16501539062751336,1.0,raw
train_0685,hotpot,"432 Park Avenue and One Vanderbilt, are skyscrapers in which city?",New York City,raw,0.0,2.67e-05,0.9710420000046724,0.0164662349676225,New York City,6,labeled,0.17152482037785258,0.17109535682838575,0.16581769192663903,0.1694901115812389,0.15545784550478386,0.16661417378109986,1.0,raw
train_0686,hotpot,Josh Record was a producer for an alternative singer/songwriter originally from what part of New York?,Long Island,,,,,,,0,discarded,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
train_0687,hotpot,"H.A.M.M.E.R. is a fictional espionage and law enforcement agency appearing in American comic books published by Marvel Comics and was formed in ""Secret Invasion"" #8 to replace S.H.I.E.L.D., created by what two men? ",Stan Lee and Jack Kirby,cot,1.0,9.39e-05,2.137518749994342,0.0270258602080904,Stan Lee and Jack Kirby,3,labeled,0.0,0.3358926932554828,0.0,0.3331961898197375,0.0,0.3309111169247797,1.0,cot
